La orden del cliente: C280 - Con descripcion Food{description='Pizza', serviceTime=280} ingreso en el tiempo: 280
La orden del cliente: C277 - Con descripcion Food{description='Pizza', serviceTime=277} ingreso en el tiempo: 277
La orden del cliente: C281 - Con descripcion Food{description='Empanadas', serviceTime=281} ingreso en el tiempo: 281
La orden del cliente: C278 - Con descripcion Food{description='Empanadas', serviceTime=278} ingreso en el tiempo: 278
La orden del cliente: C283 - Con descripcion Food{description='Pizza', serviceTime=283} ingreso en el tiempo: 283
La orden del cliente: C285 - Con descripcion Food{description='Hamburguesa', serviceTime=285} ingreso en el tiempo: 285
La orden del cliente: C282 - Con descripcion Food{description='Asado', serviceTime=282} ingreso en el tiempo: 282
La orden del cliente: C287 - Con descripcion Food{description='Asado', serviceTime=287} ingreso en el tiempo: 287
La orden del cliente: C284 - Con descripcion Food{description='Pizza', serviceTime=284} ingreso en el tiempo: 284
La orden del cliente: C288 - Con descripcion Food{description='Empanadas', serviceTime=288} ingreso en el tiempo: 288
La orden del cliente: C289 - Con descripcion Food{description='Asado', serviceTime=289} ingreso en el tiempo: 289
La orden del cliente: C286 - Con descripcion Food{description='Empanadas', serviceTime=286} ingreso en el tiempo: 286
La orden del cliente: C290 - Con descripcion Food{description='Empanadas', serviceTime=290} ingreso en el tiempo: 290
La orden del cliente: C292 - Con descripcion Food{description='Empanadas', serviceTime=292} ingreso en el tiempo: 292
La orden del cliente: C291 - Con descripcion Food{description='Empanadas', serviceTime=291} ingreso en el tiempo: 291
La orden del cliente: C295 - Con descripcion Food{description='Pizza', serviceTime=295} ingreso en el tiempo: 295
La orden del cliente: C296 - Con descripcion Food{description='Asado', serviceTime=296} ingreso en el tiempo: 296
La orden del cliente: C293 - Con descripcion Food{description='Asado', serviceTime=293} ingreso en el tiempo: 293
La orden del cliente: C297 - Con descripcion Food{description='Pizza', serviceTime=297} ingreso en el tiempo: 297
La orden del cliente: C294 - Con descripcion Food{description='Asado', serviceTime=294} ingreso en el tiempo: 294
La orden del cliente: C298 - Con descripcion Food{description='Empanadas', serviceTime=298} ingreso en el tiempo: 298
La orden del cliente: C299 - Con descripcion Food{description='Asado', serviceTime=299} ingreso en el tiempo: 299
La orden del cliente: C300 - Con descripcion Food{description='Empanadas', serviceTime=300} ingreso en el tiempo: 300
La orden del cliente: C301 - Con descripcion Food{description='Asado', serviceTime=301} ingreso en el tiempo: 301
La orden del cliente: C302 - Con descripcion Food{description='Asado', serviceTime=302} ingreso en el tiempo: 302
La orden del cliente: C303 - Con descripcion Food{description='Pizza', serviceTime=303} ingreso en el tiempo: 303
La orden del cliente: C304 - Con descripcion Food{description='Pizza', serviceTime=304} ingreso en el tiempo: 304
La orden del cliente: C305 - Con descripcion Food{description='Asado', serviceTime=305} ingreso en el tiempo: 305
La orden del cliente: C306 - Con descripcion Food{description='Empanadas', serviceTime=306} ingreso en el tiempo: 306
La orden del cliente: C307 - Con descripcion Food{description='Asado', serviceTime=307} ingreso en el tiempo: 307
La orden del cliente: C308 - Con descripcion Food{description='Pizza', serviceTime=308} ingreso en el tiempo: 308
La orden del cliente: C309 - Con descripcion Food{description='Hamburguesa', serviceTime=309} ingreso en el tiempo: 309
La orden del cliente: C310 - Con descripcion Food{description='Pizza', serviceTime=310} ingreso en el tiempo: 310
La orden del cliente: C311 - Con descripcion Food{description='Empanadas', serviceTime=311} ingreso en el tiempo: 311
La orden del cliente: C312 - Con descripcion Food{description='Asado', serviceTime=312} ingreso en el tiempo: 312
La orden del cliente: C313 - Con descripcion Food{description='Empanadas', serviceTime=313} ingreso en el tiempo: 313
La orden del cliente: C314 - Con descripcion Food{description='Pizza', serviceTime=314} ingreso en el tiempo: 314
La orden del cliente: C315 - Con descripcion Food{description='Asado', serviceTime=315} ingreso en el tiempo: 315
La orden del cliente: C316 - Con descripcion Food{description='Asado', serviceTime=316} ingreso en el tiempo: 316
La orden del cliente: C317 - Con descripcion Food{description='Asado', serviceTime=317} ingreso en el tiempo: 317
La orden del cliente: C318 - Con descripcion Food{description='Hamburguesa', serviceTime=318} ingreso en el tiempo: 318
La orden del cliente: C320 - Con descripcion Food{description='Asado', serviceTime=320} ingreso en el tiempo: 320
La orden del cliente: C319 - Con descripcion Food{description='Pizza', serviceTime=319} ingreso en el tiempo: 319
La orden del cliente: C321 - Con descripcion Food{description='Asado', serviceTime=321} ingreso en el tiempo: 321
La orden del cliente: C323 - Con descripcion Food{description='Asado', serviceTime=323} ingreso en el tiempo: 323
La orden del cliente: C322 - Con descripcion Food{description='Pizza', serviceTime=322} ingreso en el tiempo: 322
La orden del cliente: C325 - Con descripcion Food{description='Asado', serviceTime=325} ingreso en el tiempo: 325
La orden del cliente: C324 - Con descripcion Food{description='Empanadas', serviceTime=324} ingreso en el tiempo: 324
La orden del cliente: C327 - Con descripcion Food{description='Pizza', serviceTime=327} ingreso en el tiempo: 327
La orden del cliente: C326 - Con descripcion Food{description='Empanadas', serviceTime=326} ingreso en el tiempo: 326
La orden del cliente: C328 - Con descripcion Food{description='Asado', serviceTime=328} ingreso en el tiempo: 328
La orden del cliente: C330 - Con descripcion Food{description='Asado', serviceTime=330} ingreso en el tiempo: 330
La orden del cliente: C331 - Con descripcion Food{description='Empanadas', serviceTime=331} ingreso en el tiempo: 331
La orden del cliente: C329 - Con descripcion Food{description='Pizza', serviceTime=329} ingreso en el tiempo: 329
La orden del cliente: C333 - Con descripcion Food{description='Empanadas', serviceTime=333} ingreso en el tiempo: 333
La orden del cliente: C334 - Con descripcion Food{description='Pizza', serviceTime=334} ingreso en el tiempo: 334
La orden del cliente: C335 - Con descripcion Food{description='Asado', serviceTime=335} ingreso en el tiempo: 335
La orden del cliente: C332 - Con descripcion Food{description='Pizza', serviceTime=332} ingreso en el tiempo: 332
La orden del cliente: C337 - Con descripcion Food{description='Asado', serviceTime=337} ingreso en el tiempo: 337
La orden del cliente: C338 - Con descripcion Food{description='Pizza', serviceTime=338} ingreso en el tiempo: 338
La orden del cliente: C339 - Con descripcion Food{description='Hamburguesa', serviceTime=339} ingreso en el tiempo: 339
La orden del cliente: C336 - Con descripcion Food{description='Hamburguesa', serviceTime=336} ingreso en el tiempo: 336
La orden del cliente: C341 - Con descripcion Food{description='Empanadas', serviceTime=341} ingreso en el tiempo: 341
La orden del cliente: C342 - Con descripcion Food{description='Empanadas', serviceTime=342} ingreso en el tiempo: 342
La orden del cliente: C343 - Con descripcion Food{description='Asado', serviceTime=343} ingreso en el tiempo: 343
La orden del cliente: C340 - Con descripcion Food{description='Empanadas', serviceTime=340} ingreso en el tiempo: 340
La orden del cliente: C344 - Con descripcion Food{description='Empanadas', serviceTime=344} ingreso en el tiempo: 344
La orden del cliente: C345 - Con descripcion Food{description='Empanadas', serviceTime=345} ingreso en el tiempo: 345
La orden del cliente: C346 - Con descripcion Food{description='Hamburguesa', serviceTime=346} ingreso en el tiempo: 346
La orden del cliente: C347 - Con descripcion Food{description='Empanadas', serviceTime=347} ingreso en el tiempo: 347
La orden del cliente: C348 - Con descripcion Food{description='Asado', serviceTime=348} ingreso en el tiempo: 348
La orden del cliente: C349 - Con descripcion Food{description='Empanadas', serviceTime=349} ingreso en el tiempo: 349
La orden del cliente: C352 - Con descripcion Food{description='Hamburguesa', serviceTime=352} ingreso en el tiempo: 352
La orden del cliente: C350 - Con descripcion Food{description='Asado', serviceTime=350} ingreso en el tiempo: 350
La orden del cliente: C351 - Con descripcion Food{description='Empanadas', serviceTime=351} ingreso en el tiempo: 351
La orden del cliente: C354 - Con descripcion Food{description='Hamburguesa', serviceTime=354} ingreso en el tiempo: 354
La orden del cliente: C355 - Con descripcion Food{description='Asado', serviceTime=355} ingreso en el tiempo: 355
La orden del cliente: C356 - Con descripcion Food{description='Empanadas', serviceTime=356} ingreso en el tiempo: 356
La orden del cliente: C358 - Con descripcion Food{description='Asado', serviceTime=358} ingreso en el tiempo: 358
La orden del cliente: C359 - Con descripcion Food{description='Empanadas', serviceTime=359} ingreso en el tiempo: 359
La orden del cliente: C353 - Con descripcion Food{description='Empanadas', serviceTime=353} ingreso en el tiempo: 353
La orden del cliente: C361 - Con descripcion Food{description='Hamburguesa', serviceTime=361} ingreso en el tiempo: 361
La orden del cliente: C357 - Con descripcion Food{description='Asado', serviceTime=357} ingreso en el tiempo: 357
La orden del cliente: C364 - Con descripcion Food{description='Pizza', serviceTime=364} ingreso en el tiempo: 364
La orden del cliente: C360 - Con descripcion Food{description='Pizza', serviceTime=360} ingreso en el tiempo: 360
La orden del cliente: C366 - Con descripcion Food{description='Pizza', serviceTime=366} ingreso en el tiempo: 366
La orden del cliente: C368 - Con descripcion Food{description='Hamburguesa', serviceTime=368} ingreso en el tiempo: 368
La orden del cliente: C369 - Con descripcion Food{description='Pizza', serviceTime=369} ingreso en el tiempo: 369
La orden del cliente: C370 - Con descripcion Food{description='Hamburguesa', serviceTime=370} ingreso en el tiempo: 370
La orden del cliente: C372 - Con descripcion Food{description='Asado', serviceTime=372} ingreso en el tiempo: 372
La orden del cliente: C373 - Con descripcion Food{description='Hamburguesa', serviceTime=373} ingreso en el tiempo: 373
La orden del cliente: C362 - Con descripcion Food{description='Hamburguesa', serviceTime=362} ingreso en el tiempo: 362
La orden del cliente: C375 - Con descripcion Food{description='Hamburguesa', serviceTime=375} ingreso en el tiempo: 375
La orden del cliente: C377 - Con descripcion Food{description='Hamburguesa', serviceTime=377} ingreso en el tiempo: 377
La orden del cliente: C378 - Con descripcion Food{description='Empanadas', serviceTime=378} ingreso en el tiempo: 378
La orden del cliente: C380 - Con descripcion Food{description='Pizza', serviceTime=380} ingreso en el tiempo: 380
La orden del cliente: C381 - Con descripcion Food{description='Pizza', serviceTime=381} ingreso en el tiempo: 381
La orden del cliente: C363 - Con descripcion Food{description='Hamburguesa', serviceTime=363} ingreso en el tiempo: 363
La orden del cliente: C382 - Con descripcion Food{description='Hamburguesa', serviceTime=382} ingreso en el tiempo: 382
La orden del cliente: C383 - Con descripcion Food{description='Asado', serviceTime=383} ingreso en el tiempo: 383
La orden del cliente: C384 - Con descripcion Food{description='Hamburguesa', serviceTime=384} ingreso en el tiempo: 384
La orden del cliente: C388 - Con descripcion Food{description='Hamburguesa', serviceTime=388} ingreso en el tiempo: 388
La orden del cliente: C389 - Con descripcion Food{description='Pizza', serviceTime=389} ingreso en el tiempo: 389
La orden del cliente: C390 - Con descripcion Food{description='Hamburguesa', serviceTime=390} ingreso en el tiempo: 390
La orden del cliente: C365 - Con descripcion Food{description='Hamburguesa', serviceTime=365} ingreso en el tiempo: 365
La orden del cliente: C367 - Con descripcion Food{description='Pizza', serviceTime=367} ingreso en el tiempo: 367
La orden del cliente: C371 - Con descripcion Food{description='Hamburguesa', serviceTime=371} ingreso en el tiempo: 371
La orden del cliente: C391 - Con descripcion Food{description='Asado', serviceTime=391} ingreso en el tiempo: 391
La orden del cliente: C374 - Con descripcion Food{description='Hamburguesa', serviceTime=374} ingreso en el tiempo: 374
La orden del cliente: C376 - Con descripcion Food{description='Pizza', serviceTime=376} ingreso en el tiempo: 376
La orden del cliente: C379 - Con descripcion Food{description='Hamburguesa', serviceTime=379} ingreso en el tiempo: 379
La orden del cliente: C385 - Con descripcion Food{description='Pizza', serviceTime=385} ingreso en el tiempo: 385
La orden del cliente: C386 - Con descripcion Food{description='Empanadas', serviceTime=386} ingreso en el tiempo: 386
La orden del cliente: C387 - Con descripcion Food{description='Hamburguesa', serviceTime=387} ingreso en el tiempo: 387
La orden del cliente: C392 - Con descripcion Food{description='Empanadas', serviceTime=392} ingreso en el tiempo: 392
La orden del cliente: C393 - Con descripcion Food{description='Hamburguesa', serviceTime=393} ingreso en el tiempo: 393
La orden del cliente: C395 - Con descripcion Food{description='Empanadas', serviceTime=395} ingreso en el tiempo: 395
La orden del cliente: C394 - Con descripcion Food{description='Pizza', serviceTime=394} ingreso en el tiempo: 394
La orden del cliente: C399 - Con descripcion Food{description='Asado', serviceTime=399} ingreso en el tiempo: 399
La orden del cliente: C396 - Con descripcion Food{description='Hamburguesa', serviceTime=396} ingreso en el tiempo: 396
La orden del cliente: C397 - Con descripcion Food{description='Hamburguesa', serviceTime=397} ingreso en el tiempo: 397
La orden del cliente: C398 - Con descripcion Food{description='Pizza', serviceTime=398} ingreso en el tiempo: 398
La orden del cliente: C400 - Con descripcion Food{description='Pizza', serviceTime=400} ingreso en el tiempo: 400
